Year,StateAbbr,StateDesc,CityName,Category,Measure,Data_Value,PopulationCount,343,Datavalue,MH
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,32.9,3904,Mental health not good for >=14 days among adults aged >=18 Years,18.7,BW
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,30.8,3536,Mental health not good for >=14 days among adults aged >=18 Years,15.6,DU
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,27.6,5243,Mental health not good for >=14 days among adults aged >=18 Years,16.6,BU
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,30.5,5289,Mental health not good for >=14 days among adults aged >=18 Years,16.4,CR
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,32.1,4375,Mental health not good for >=14 days among adults aged >=18 Years,15.7,AS
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,22.6,3050,Mental health not good for >=14 days among adults aged >=18 Years,15.3,BQ
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,28.6,4285,Mental health not good for >=14 days among adults aged >=18 Years,13,CD
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,28.2,8284,Mental health not good for >=14 days among adults aged >=18 Years,15,BP
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,28.5,3489,Mental health not good for >=14 days among adults aged >=18 Years,16.8,CA
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,32.7,5089,Mental health not good for >=14 days among adults aged >=18 Years,12.9,BM
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,40.4,3620,Mental health not good for >=14 days among adults aged >=18 Years,16.6,BU
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,24.6,1068,Mental health not good for >=14 days among adults aged >=18 Years,12.5,BR
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,6188,Mental health not good for >=14 days among adults aged >=18 Years,13.5,BF
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,23.3,12468,Mental health not good for >=14 days among adults aged >=18 Years,11.4,X
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,26.7,2258,Mental health not good for >=14 days among adults aged >=18 Years,12.4,AC
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,26.1,2874,Mental health not good for >=14 days among adults aged >=18 Years,12.5,BR
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,30.8,5318,Mental health not good for >=14 days among adults aged >=18 Years,13,CD
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,29.4,5913,Mental health not good for >=14 days among adults aged >=18 Years,15.2,CZ
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,26.8,5069,Mental health not good for >=14 days among adults aged >=18 Years,12.2,BS
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,26.9,2343,Mental health not good for >=14 days among adults aged >=18 Years,14.5,BK
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,26.7,772,Mental health not good for >=14 days among adults aged >=18 Years,13.1,AP
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,24.6,8592,Mental health not good for >=14 days among adults aged >=18 Years,12.4,AC
2015,CA,California,Lancaster,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,1760,Mental health not good for >=14 days among adults aged >=18 Years,11.7,AZ
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,80968,Mental health not good for >=14 days among adults aged >=18 Years,10.4,D
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,80968,Mental health not good for >=14 days among adults aged >=18 Years,10.6,T
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,16.2,554,Mental health not good for >=14 days among adults aged >=18 Years,9.6,F
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,20.1,5353,Mental health not good for >=14 days among adults aged >=18 Years,9.7,V
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,25.7,3742,Mental health not good for >=14 days among adults aged >=18 Years,8.6,DI
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,22.2,6594,Mental health not good for >=14 days among adults aged >=18 Years,10.7,R
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,21.1,3419,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,23.1,6534,Mental health not good for >=14 days among adults aged >=18 Years,10.7,R
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,5833,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,23.3,2220,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,23.3,6610,Mental health not good for >=14 days among adults aged >=18 Years,14.3,BI
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,24.8,4324,Mental health not good for >=14 days among adults aged >=18 Years,9.8,M
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,25.2,5660,Mental health not good for >=14 days among adults aged >=18 Years,11.2,O
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,22.8,1509,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,22.8,3337,Mental health not good for >=14 days among adults aged >=18 Years,9.6,F
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,22.6,3138,Mental health not good for >=14 days among adults aged >=18 Years,13.2,AM
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,23.6,4510,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,28.1,6224,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,24.9,3102,Mental health not good for >=14 days among adults aged >=18 Years,10.6,T
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,3856,Mental health not good for >=14 days among adults aged >=18 Years,9.6,F
2015,CA,California,Livermore,Health Outcomes,High blood pressure among adults aged >=18 Years,25.2,4449,Mental health not good for >=14 days among adults aged >=18 Years,10.2,W
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,28.5,462257,Mental health not good for >=14 days among adults aged >=18 Years,12.8,BT
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,26.5,462257,Mental health not good for >=14 days among adults aged >=18 Years,13.1,AP
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,28.3,3399,Mental health not good for >=14 days among adults aged >=18 Years,9.9,J
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,29.4,2837,Mental health not good for >=14 days among adults aged >=18 Years,12.5,BR
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,26.4,6415,Mental health not good for >=14 days among adults aged >=18 Years,15.3,BQ
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,24.7,3973,Mental health not good for >=14 days among adults aged >=18 Years,14.9,BO
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,30.1,4130,Mental health not good for >=14 days among adults aged >=18 Years,14.3,BI
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,26.4,7330,Mental health not good for >=14 days among adults aged >=18 Years,17,BJ
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,27.3,4247,Mental health not good for >=14 days among adults aged >=18 Years,16.6,BU
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,5171,Mental health not good for >=14 days among adults aged >=18 Years,17.1,CK
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,31,3496,Mental health not good for >=14 days among adults aged >=18 Years,13.7,BD
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,27.3,4587,Mental health not good for >=14 days among adults aged >=18 Years,17.5,BN
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,27.1,3501,Mental health not good for >=14 days among adults aged >=18 Years,15.4,BZ
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,25.4,7419,Mental health not good for >=14 days among adults aged >=18 Years,13.1,AP
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,26.2,6616,Mental health not good for >=14 days among adults aged >=18 Years,14.6,AQ
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,26.6,5421,Mental health not good for >=14 days among adults aged >=18 Years,15.2,CZ
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,26.8,6356,Mental health not good for >=14 days among adults aged >=18 Years,13.6,AV
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,31.8,4435,Mental health not good for >=14 days among adults aged >=18 Years,17,BJ
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,25.6,7828,Mental health not good for >=14 days among adults aged >=18 Years,10,P
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,28.5,4661,Mental health not good for >=14 days among adults aged >=18 Years,11.8,AO
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,25.4,2836,Mental health not good for >=14 days among adults aged >=18 Years,11.5,AB
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,25,4699,Mental health not good for >=14 days among adults aged >=18 Years,11,U
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,36.7,2039,Mental health not good for >=14 days among adults aged >=18 Years,21.5,ER
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,27,6352,Mental health not good for >=14 days among adults aged >=18 Years,14.2,CV
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,31.9,3667,Mental health not good for >=14 days among adults aged >=18 Years,14.6,AQ
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,27.8,4107,Mental health not good for >=14 days among adults aged >=18 Years,16.3,DO
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,29.8,3190,Mental health not good for >=14 days among adults aged >=18 Years,8.2,N
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,26.5,5509,Mental health not good for >=14 days among adults aged >=18 Years,9.7,V
2015,CA,California,Long Beach,Health Outcomes,High blood pressure among adults aged >=18 Years,24,5278,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
